Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
110,112,9,9,101,103,10,/content/generated_inputs_trafficsigns_occl0/occl_End of no passing for vehicles over 3.5 metric tons_No passing for vehicles over 3.5 metric tons_Wild animals crossing_109.png
110,112,9,9,101,103,10,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_109.png
57,58,5,6,52,53,12,/content/generated_inputs_trafficsigns_blackout2/blackout_Speed limit_80 km-h_Priority road_Children crossing_55.png
57,58,5,6,52,53,12,/content/generated_inputs_trafficsigns_blackout0/blackout_Yield_Yield_No passing for vehicles over 3.5 metric tons_53.png
64,65,5,6,59,60,31,/content/generated_inputs_trafficsigns_blackout2/blackout_No entry_Road work_Yield_56.png
64,65,5,6,59,60,31,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_113.png
64,65,5,6,59,60,31,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_113.png
64,65,5,6,59,60,31,/content/generated_inputs_trafficsigns_occl2/occl_No passing for vehicles over 3.5 metric tons_Speed limit_60 km-h_Speed limit_60 km-h_113.png
64,65,5,6,59,60,31,/content/generated_inputs_trafficsigns_occl1/occl_No passing for vehicles over 3.5 metric tons_Speed limit_100 km-h_No passing for vehicles over 3.5 metric tons_113.png
64,65,5,6,59,60,31,/content/generated_inputs_trafficsigns_occl0/occl_Turn left ahead_Wild animals crossing_Wild animals crossing_113.png
64,65,5,6,59,60,31,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_113.png
50,51,5,6,45,46,2,/content/generated_inputs_trafficsigns_blackout2/blackout_Speed limit_120 km-h_Priority road_Speed limit_120 km-h_58.png
50,51,5,6,45,46,2,/content/generated_inputs_trafficsigns_blackout1/blackout_Keep left_Speed limit_120 km-h_Speed limit_50 km-h_54.png
50,51,5,6,45,46,2,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_118.png
50,51,5,6,45,46,2,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_118.png
50,51,5,6,45,46,2,/content/generated_inputs_trafficsigns_occl2/occl_No passing for vehicles over 3.5 metric tons_Go straight or right_Dangerous curve to the left_118.png
50,51,5,6,45,46,2,/content/generated_inputs_trafficsigns_occl1/occl_No passing for vehicles over 3.5 metric tons_General caution_No passing for vehicles over 3.5 metric tons_118.png
50,51,5,6,45,46,2,/content/generated_inputs_trafficsigns_occl0/occl_Keep left_Speed limit_120 km-h_Speed limit_30 km-h_118.png
50,51,5,6,45,46,2,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_118.png
28,29,5,5,23,23,38,/content/generated_inputs_trafficsigns_blackout2/blackout_Bicycles crossing_General caution_General caution_59.png
28,29,5,5,23,23,38,/content/generated_inputs_trafficsigns_blackout1/blackout_General caution_Keep right_Keep right_56.png
28,29,5,5,23,23,38,/content/generated_inputs_trafficsigns_light1/light_Yield_Yield_Speed limit_50 km-h_121.png
28,29,5,5,23,23,38,/content/generated_inputs_trafficsigns_light2/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_121.png
28,29,5,5,23,23,38,/content/generated_inputs_trafficsigns_occl2/occl_Stop_Keep right_Dangerous curve to the right_121.png
28,29,5,5,23,23,38,/content/generated_inputs_trafficsigns_occl1/occl_Speed limit_60 km-h_Go straight or right_Speed limit_60 km-h_121.png
28,29,5,5,23,23,38,/content/generated_inputs_trafficsigns_occl0/occl_Keep right_Speed limit_120 km-h_Keep right_121.png
28,29,5,5,23,23,38,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_121.png
27,32,5,6,22,26,17,/content/generated_inputs_trafficsigns_blackout2/blackout_Speed limit_20 km-h_Speed limit_70 km-h_Children crossing_60.png
33,31,5,5,28,25,10,/content/generated_inputs_trafficsigns_blackout2/blackout_Road work_No passing for vehicles over 3.5 metric tons_Speed limit_80 km-h_61.png
29,33,5,6,23,28,33,/content/generated_inputs_trafficsigns_blackout2/blackout_Priority road_Right-of-way at the next intersection_Right-of-way at the next intersection_62.png
96,85,8,7,88,78,23,/content/generated_inputs_trafficsigns_blackout2/blackout_Yield_Road work_Speed limit_50 km-h_63.png
33,32,6,5,28,27,5,/content/generated_inputs_trafficsigns_blackout2/blackout_No passing_Speed limit_60 km-h_No passing for vehicles over 3.5 metric tons_64.png
36,36,6,6,31,31,8,/content/generated_inputs_trafficsigns_blackout2/blackout_Keep left_No vehicles_Speed limit_100 km-h_65.png
36,36,6,6,31,31,8,/content/generated_inputs_trafficsigns_blackout0/blackout_Stop_Bumpy road_Yield_70.png
29,27,6,6,24,21,27,/content/generated_inputs_trafficsigns_blackout2/blackout_Priority road_End of speed limit_80 km-h_End of speed limit_80 km-h_66.png
29,27,6,6,24,21,27,/content/generated_inputs_trafficsigns_blackout1/blackout_Priority road_End of speed limit_80 km-h_End of speed limit_80 km-h_69.png
34,35,5,6,29,30,38,/content/generated_inputs_trafficsigns_blackout2/blackout_Yield_Road narrows on the right_Yield_67.png
34,35,5,6,29,30,38,/content/generated_inputs_trafficsigns_blackout1/blackout_Road work_Yield_Keep right_70.png
34,35,5,6,29,30,38,/content/generated_inputs_trafficsigns_light1/light_Yield_Yield_Speed limit_50 km-h_151.png
34,35,5,6,29,30,38,/content/generated_inputs_trafficsigns_light2/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_151.png
34,35,5,6,29,30,38,/content/generated_inputs_trafficsigns_occl2/occl_Stop_Keep right_Speed limit_60 km-h_151.png
34,35,5,6,29,30,38,/content/generated_inputs_trafficsigns_occl1/occl_No passing for vehicles over 3.5 metric tons_Speed limit_100 km-h_Speed limit_120 km-h_151.png
34,35,5,6,29,30,38,/content/generated_inputs_trafficsigns_occl0/occl_Turn left ahead_Keep right_Keep right_151.png
34,35,5,6,29,30,38,/content/generated_inputs_trafficsigns_light0/light_Turn right ahead_Wild animals crossing_Turn right ahead_151.png
77,71,7,7,70,65,11,/content/generated_inputs_trafficsigns_blackout2/blackout_Wild animals crossing_Slippery road_General caution_68.png
77,71,7,7,70,65,11,/content/generated_inputs_trafficsigns_blackout1/blackout_Bicycles crossing_End of speed limit_80 km-h_Vehicles over 3.5 metric tons prohibited_36.png
77,71,7,7,70,65,11,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_79.png
77,71,7,7,70,65,11,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_79.png
77,71,7,7,70,65,11,/content/generated_inputs_trafficsigns_occl2/occl_Speed limit_70 km-h_General caution_General caution_79.png
77,71,7,7,70,65,11,/content/generated_inputs_trafficsigns_occl1/occl_No passing for vehicles over 3.5 metric tons_Right-of-way at the next intersection_Right-of-way at the next intersection_79.png
77,71,7,7,70,65,11,/content/generated_inputs_trafficsigns_occl0/occl_Wild animals crossing_Right-of-way at the next intersection_Right-of-way at the next intersection_79.png
77,71,7,7,70,65,11,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_79.png
80,77,8,7,73,71,36,/content/generated_inputs_trafficsigns_blackout2/blackout_No vehicles_No passing_Yield_69.png
35,36,5,5,30,30,13,/content/generated_inputs_trafficsigns_blackout2/blackout_Road work_Children crossing_No vehicles_70.png
35,36,5,5,30,30,13,/content/generated_inputs_trafficsigns_blackout1/blackout_Road work_Yield_No passing for vehicles over 3.5 metric tons_73.png
38,33,5,6,33,28,13,/content/generated_inputs_trafficsigns_blackout2/blackout_Yield_Yield_No passing for vehicles over 3.5 metric tons_72.png
38,33,5,6,33,28,13,/content/generated_inputs_trafficsigns_blackout1/blackout_No passing_Yield_No passing for vehicles over 3.5 metric tons_75.png
38,33,5,6,33,28,13,/content/generated_inputs_trafficsigns_blackout0/blackout_Road work_Yield_Yield_78.png
48,46,5,5,43,41,12,/content/generated_inputs_trafficsigns_blackout2/blackout_Speed limit_20 km-h_Speed limit_70 km-h_Speed limit_30 km-h_75.png
48,46,5,5,43,41,12,/content/generated_inputs_trafficsigns_blackout1/blackout_Priority road_Speed limit_100 km-h_Slippery road_78.png
48,46,5,5,43,41,12,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_164.png
48,46,5,5,43,41,12,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_164.png
48,46,5,5,43,41,12,/content/generated_inputs_trafficsigns_occl2/occl_Right-of-way at the next intersection_Turn left ahead_Dangerous curve to the right_164.png
48,46,5,5,43,41,12,/content/generated_inputs_trafficsigns_occl1/occl_No passing for vehicles over 3.5 metric tons_Speed limit_60 km-h_No passing for vehicles over 3.5 metric tons_164.png
48,46,5,5,43,41,12,/content/generated_inputs_trafficsigns_occl0/occl_Turn left ahead_Priority road_Priority road_164.png
48,46,5,5,43,41,12,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_164.png
31,31,6,5,26,26,5,/content/generated_inputs_trafficsigns_blackout2/blackout_No vehicles_Speed limit_80 km-h_No passing_76.png
39,39,5,6,34,34,5,/content/generated_inputs_trafficsigns_blackout2/blackout_Speed limit_80 km-h_No vehicles_Yield_77.png
53,52,6,5,48,47,4,/content/generated_inputs_trafficsigns_blackout2/blackout_Priority road_Dangerous curve to the left_Vehicles over 3.5 metric tons prohibited_78.png
38,38,5,5,33,33,2,/content/generated_inputs_trafficsigns_blackout2/blackout_No passing for vehicles over 3.5 metric tons_Speed limit_60 km-h_No passing for vehicles over 3.5 metric tons_79.png
61,63,5,6,56,58,6,/content/generated_inputs_trafficsigns_blackout2/blackout_Speed limit_120 km-h_Priority road_Speed limit_70 km-h_80.png
61,63,5,6,56,58,6,/content/generated_inputs_trafficsigns_blackout1/blackout_General caution_Speed limit_70 km-h_General caution_238.png
61,63,5,6,56,58,6,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_47.png
61,63,5,6,56,58,6,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_47.png
61,63,5,6,56,58,6,/content/generated_inputs_trafficsigns_occl2/occl_Speed limit_60 km-h_Keep right_Speed limit_60 km-h_47.png
61,63,5,6,56,58,6,/content/generated_inputs_trafficsigns_occl1/occl_No passing for vehicles over 3.5 metric tons_Speed limit_100 km-h_Traffic signals_47.png
61,63,5,6,56,58,6,/content/generated_inputs_trafficsigns_occl0/occl_Turn left ahead_Speed limit_120 km-h_Wild animals crossing_47.png
61,63,5,6,56,58,6,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_47.png
61,63,5,6,56,58,6,/content/generated_inputs_trafficsigns_blackout0/blackout_No passing_Yield_No passing for vehicles over 3.5 metric tons_23.png
60,57,6,6,55,52,18,/content/generated_inputs_trafficsigns_blackout2/blackout_No vehicles_General caution_General caution_81.png
28,30,5,6,23,25,6,/content/generated_inputs_trafficsigns_blackout2/blackout_Beware of ice-snow_Keep left_Beware of ice-snow_82.png
27,27,6,6,22,22,4,/content/generated_inputs_trafficsigns_blackout2/blackout_Ahead only_Yield_Turn right ahead_83.png
61,56,6,6,56,51,13,/content/generated_inputs_trafficsigns_blackout2/blackout_General caution_Slippery road_General caution_84.png
55,55,6,6,50,50,12,/content/generated_inputs_trafficsigns_blackout2/blackout_Priority road_End of no passing_Priority road_86.png
58,65,6,6,53,60,6,/content/generated_inputs_trafficsigns_blackout2/blackout_General caution_Slippery road_General caution_87.png
58,65,6,6,53,60,6,/content/generated_inputs_trafficsigns_blackout1/blackout_General caution_Slippery road_Slippery road_90.png
106,94,10,9,97,86,24,/content/generated_inputs_trafficsigns_blackout2/blackout_No vehicles_Wild animals crossing_Speed limit_30 km-h_88.png
106,94,10,9,97,86,24,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_192.png
106,94,10,9,97,86,24,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_192.png
106,94,10,9,97,86,24,/content/generated_inputs_trafficsigns_occl2/occl_No passing for vehicles over 3.5 metric tons_Speed limit_60 km-h_Speed limit_60 km-h_192.png
106,94,10,9,97,86,24,/content/generated_inputs_trafficsigns_occl1/occl_No entry_Keep right_Stop_192.png
106,94,10,9,97,86,24,/content/generated_inputs_trafficsigns_occl0/occl_Turn left ahead_Children crossing_Wild animals crossing_192.png
106,94,10,9,97,86,24,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_192.png
106,94,10,9,97,86,24,/content/generated_inputs_trafficsigns_blackout0/blackout_Bicycles crossing_General caution_Bicycles crossing_94.png
75,75,7,7,69,69,16,/content/generated_inputs_trafficsigns_blackout2/blackout_No passing_Speed limit_70 km-h_No passing for vehicles over 3.5 metric tons_89.png
75,75,7,7,69,69,16,/content/generated_inputs_trafficsigns_blackout1/blackout_No passing_Speed limit_70 km-h_No passing for vehicles over 3.5 metric tons_93.png
48,49,6,5,43,44,7,/content/generated_inputs_trafficsigns_blackout2/blackout_General caution_Slippery road_General caution_90.png
48,49,6,5,43,44,7,/content/generated_inputs_trafficsigns_blackout1/blackout_Speed limit_120 km-h_End of all speed and passing limits_Speed limit_80 km-h_94.png
48,49,6,5,43,44,7,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_197.png
48,49,6,5,43,44,7,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_197.png
48,49,6,5,43,44,7,/content/generated_inputs_trafficsigns_occl2/occl_Speed limit_100 km-h_Speed limit_120 km-h_Speed limit_120 km-h_197.png
48,49,6,5,43,44,7,/content/generated_inputs_trafficsigns_occl1/occl_No passing for vehicles over 3.5 metric tons_Keep right_No passing for vehicles over 3.5 metric tons_197.png
48,49,6,5,43,44,7,/content/generated_inputs_trafficsigns_occl0/occl_Speed limit_100 km-h_Speed limit_120 km-h_Speed limit_120 km-h_197.png
48,49,6,5,43,44,7,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_197.png
46,46,6,6,41,41,42,/content/generated_inputs_trafficsigns_blackout2/blackout_Dangerous curve to the right_Children crossing_Children crossing_91.png
46,46,6,6,41,41,42,/content/generated_inputs_trafficsigns_blackout0/blackout_Yield_Roundabout mandatory_Speed limit_50 km-h_99.png
37,37,5,5,32,32,5,/content/generated_inputs_trafficsigns_blackout2/blackout_Turn right ahead_Speed limit_80 km-h_Go straight or right_93.png
37,37,5,5,32,32,5,/content/generated_inputs_trafficsigns_blackout1/blackout_Slippery road_Speed limit_70 km-h_Speed limit_70 km-h_97.png
44,43,6,5,39,38,4,/content/generated_inputs_trafficsigns_blackout2/blackout_No vehicles_End of all speed and passing limits_Yield_94.png
50,50,6,5,44,44,35,/content/generated_inputs_trafficsigns_blackout2/blackout_No passing for vehicles over 3.5 metric tons_Speed limit_60 km-h_No passing for vehicles over 3.5 metric tons_95.png
50,50,6,5,44,44,35,/content/generated_inputs_trafficsigns_blackout1/blackout_No passing for vehicles over 3.5 metric tons_Speed limit_60 km-h_No passing for vehicles over 3.5 metric tons_99.png
65,61,6,6,60,56,11,/content/generated_inputs_trafficsigns_blackout2/blackout_Children crossing_Slippery road_Children crossing_96.png
65,61,6,6,60,56,11,/content/generated_inputs_trafficsigns_blackout1/blackout_No passing_Speed limit_60 km-h_No passing for vehicles over 3.5 metric tons_100.png
35,35,6,5,30,30,3,/content/generated_inputs_trafficsigns_blackout2/blackout_Priority road_Children crossing_Children crossing_97.png
35,35,6,6,30,30,13,/content/generated_inputs_trafficsigns_blackout2/blackout_Speed limit_120 km-h_Priority road_Speed limit_70 km-h_99.png
49,51,5,5,44,46,35,/content/generated_inputs_trafficsigns_blackout2/blackout_Slippery road_Keep right_Roundabout mandatory_100.png
63,70,5,7,58,64,12,/content/generated_inputs_trafficsigns_blackout2/blackout_No passing for vehicles over 3.5 metric tons_Speed limit_60 km-h_No passing for vehicles over 3.5 metric tons_101.png
57,53,6,5,52,47,25,/content/generated_inputs_trafficsigns_blackout2/blackout_Priority road_Right-of-way at the next intersection_Right-of-way at the next intersection_102.png
30,31,5,6,25,26,4,/content/generated_inputs_trafficsigns_blackout2/blackout_Speed limit_80 km-h_Yield_Yield_103.png
30,31,5,6,25,26,4,/content/generated_inputs_trafficsigns_blackout0/blackout_No passing_Speed limit_60 km-h_No passing_110.png
42,45,5,6,37,40,10,/content/generated_inputs_trafficsigns_blackout2/blackout_No passing_Speed limit_80 km-h_No passing_104.png
42,45,5,6,37,40,10,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_110.png
42,45,5,6,37,40,10,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_110.png
